Customer ID,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue
13201.0,138,4,1233.06,1036,65,308.265
13202.0,30,7,1580.3,572,55,225.75714285714284
13203.0,22,6,1778.79,1613,106,296.465
13204.0,367,1,966.6600000000001,428,57,966.6600000000001
13205.0,79,1,2803.2,256,1,2803.2
13206.0,36,13,8308.19,7086,393,639.0915384615384
13207.0,87,2,285.6,48,4,142.8
13208.0,85,3,758.65,540,92,252.88333333333333
13209.0,150,5,2617.9,1528,42,523.58
13211.0,17,7,1523.35,1011,75,217.62142857142857
13213.0,19,6,2330.94,1602,109,388.49
13214.0,53,7,3264.23,2966,207,466.31857142857143
13215.0,38,1,81.6,96,1,81.6
13217.0,291,1,132.5,250,1,132.5
13219.0,254,1,76.23,11,11,76.23
13220.0,211,1,516.8,200,32,516.8
13222.0,213,1,88.5,30,1,88.5
13223.0,59,4,805.9200000000001,480,4,201.48000000000002
13225.0,57,9,9796.23,3985,50,1088.47
13226.0,29,1,204.25,99,12,204.25
13230.0,1,17,3457.83,1915,406,203.40176470588236
13233.0,56,2,571.34,600,33,285.67
13234.0,308,2,346.5,159,56,173.25
13237.0,23,1,643.0,128,24,643.0
13238.0,66,2,305.9,144,11,152.95
13239.0,73,4,1265.1299999999999,824,69,316.28249999999997
13240.0,1,5,1036.21,542,133,207.24200000000002
13241.0,47,1,112.53,46,40,112.53
13242.0,87,4,429.0,220,12,107.25
13243.0,85,4,635.26,322,121,158.815
13245.0,68,1,558.72,246,29,558.72
13246.0,29,5,1390.23,1209,166,278.046
13249.0,37,6,897.52,700,2,149.58666666666667
13250.0,96,2,253.09,107,17,126.545
13251.0,38,1,252.68,215,25,252.68
13252.0,30,2,399.3,134,19,199.65
13253.0,66,2,1920.71,1443,39,960.355
13254.0,12,1,51.410000000000004,43,4,51.410000000000004
13255.0,9,2,504.95,340,19,252.475
13257.0,72,1,149.75,33,7,149.75
13258.0,15,2,336.59999999999997,164,5,168.29999999999998
13259.0,33,8,1119.36,377,181,139.92
13262.0,25,2,373.16,122,38,186.58
13263.0,29,4,1239.27,604,137,309.8175
13264.0,78,1,722.5600000000001,375,38,722.5600000000001
13266.0,49,7,2300.78,2409,83,328.6828571428572
13267.0,2,18,5236.77,2135,106,290.9316666666667
13269.0,5,14,3545.47,3050,107,253.24785714285713
13270.0,2,1,590.0,200,1,590.0
13274.0,45,1,360.85,199,19,360.85
13275.0,19,2,238.86,138,48,119.43
13276.0,33,3,1300.98,679,184,433.66
13277.0,16,3,264.9,206,7,88.3
13278.0,35,3,893.12,821,48,297.70666666666665
13280.0,15,4,1494.87,971,113,373.7175
13281.0,75,1,350.85,201,22,350.85
13282.0,42,1,181.05,103,14,181.05
13283.0,203,2,279.7,114,13,139.85
13285.0,236,2,655.47,406,42,327.735
13286.0,236,1,734.91,274,46,734.91
13287.0,239,3,781.59,429,46,260.53000000000003
13288.0,79,5,927.61,379,7,185.522
13289.0,359,1,307.95,119,16,307.95
13290.0,74,1,208.63,1,1,208.63
13291.0,50,10,2909.68,1367,134,290.96799999999996
13292.0,51,3,415.57,183,28,138.52333333333334
13293.0,28,6,1192.94,555,51,198.82333333333335
13294.0,282,1,815.79,543,48,815.79
13295.0,12,3,900.77,651,49,300.25666666666666
13296.0,59,5,705.11,575,46,141.022
13297.0,21,3,2278.77,1731,58,759.59
13299.0,59,2,1076.2,386,56,538.1
13300.0,24,2,913.62,252,29,456.81
13302.0,162,1,95.45,7,2,95.45
13303.0,36,1,61.72,26,4,61.72
13304.0,91,3,917.57,478,48,305.8566666666667
13305.0,8,7,1751.75,1128,110,250.25
13306.0,66,1,53.65,74,4,53.65
13307.0,123,2,258.34,136,14,129.17
13308.0,232,1,284.86,230,17,284.86
13309.0,28,1,249.58,370,23,249.58
13310.0,16,2,409.17,229,23,204.585
13312.0,87,1,124.75,41,5,124.75
13313.0,115,7,1890.0,1457,78,270.0
13315.0,325,1,310.26,232,22,310.26
13316.0,28,6,7207.89,14423,69,1201.315
13317.0,21,13,4212.411,2114,151,324.0316153846154
13319.0,1,34,11236.95,4546,221,330.4985294117647
13320.0,70,2,679.4,423,37,339.7
13324.0,64,8,3391.52,3243,23,423.94
13326.0,68,1,281.76,140,13,281.76
13327.0,1,14,6251.71,2879,132,446.55071428571426
13329.0,2,7,4323.97,3023,60,617.71
13330.0,91,3,1655.17,1200,53,551.7233333333334
13331.0,37,1,262.4,54,12,262.4
13333.0,47,3,1015.74,685,54,338.58
13334.0,172,2,2699.48,1434,177,1349.74
13337.0,182,1,1575.26,980,87,1575.26
13338.0,177,3,1958.6,895,101,652.8666666666667
13340.0,53,5,11364.08,3866,77,2272.816
13346.0,98,6,299.4,180,4,49.9
13357.0,130,4,3196.11,1791,240,799.0275
13359.0,39,1,603.75,220,33,603.75
13360.0,67,4,1553.65,942,58,388.4125
13361.0,108,2,1450.5,324,29,725.25
13362.0,14,3,2303.33,1099,106,767.7766666666666
13363.0,45,1,731.36,436,42,731.36
13367.0,67,1,510.20000000000005,253,20,510.20000000000005
13368.0,50,2,498.1,279,22,249.05
13369.0,1,1,308.28000000000003,149,14,308.28000000000003
13370.0,7,1,754.87,343,39,754.87
13371.0,141,2,2297.66,1019,75,1148.83
13373.0,51,3,4274.94,2612,184,1424.9799999999998
13374.0,50,2,422.8,135,17,211.4
13375.0,80,1,1013.58,682,34,1013.58
13377.0,32,2,1552.88,748,71,776.44
13380.0,68,1,62.4,48,3,62.4
13381.0,15,6,4585.06,3096,112,764.1766666666667
13382.0,64,4,1164.59,732,61,291.1475
13383.0,179,1,305.28000000000003,288,1,305.28000000000003
13384.0,26,4,2528.9,1720,81,632.225
13386.0,50,2,835.46,514,24,417.73
13387.0,53,1,186.94,123,71,186.94
13388.0,239,1,508.55,419,34,508.55
13392.0,313,1,91.14,82,8,91.14
13393.0,219,4,1131.45,662,53,282.8625
13394.0,15,11,4101.68,2962,167,372.88000000000005
13395.0,36,2,872.51,1324,56,436.255
13397.0,73,5,1647.74,906,47,329.548
13398.0,84,1,213.0,60,13,213.0
13399.0,100,3,275.4,120,10,91.8
13400.0,218,1,310.83,284,23,310.83
13402.0,8,3,913.9000000000001,628,43,304.6333333333334
13403.0,23,2,154.5,70,6,77.25
13405.0,117,3,641.36,690,14,213.78666666666666
13406.0,63,2,568.92,292,7,284.46
13407.0,214,3,2244.7,1690,85,748.2333333333332
13408.0,7,46,23616.422,13267,172,513.4004782608696
13410.0,29,4,1198.9,726,18,299.725
13412.0,256,1,487.34999999999997,176,33,487.34999999999997
13413.0,275,6,429.44,455,38,71.57333333333334
13414.0,99,3,1103.64,1128,27,367.88000000000005
13415.0,108,4,784.17,496,85,196.0425
13416.0,372,1,228.3,66,7,228.3
13417.0,183,4,1028.66,370,35,257.165
13418.0,8,15,6055.47,3670,167,403.69800000000004
13421.0,42,6,2225.04,1223,124,370.84
13423.0,64,1,217.03,141,12,217.03
13424.0,85,1,572.77,529,40,572.77
13425.0,144,2,1766.22,1235,86,883.11
13426.0,18,12,4526.06,2623,106,377.1716666666667
13427.0,113,3,423.93,335,18,141.31
13428.0,150,2,276.76,205,66,138.38
13431.0,42,6,2047.14,898,74,341.19
13432.0,207,2,439.1,217,98,219.55
13433.0,137,4,658.3199999999999,190,22,164.57999999999998
13434.0,21,3,1132.6200000000001,564,14,377.54
13435.0,12,2,637.44,625,40,318.72
13438.0,183,1,46.5,10,1,46.5
13439.0,24,2,702.9,710,101,351.45
13440.0,59,7,1295.25,573,49,185.03571428571428
13441.0,67,1,424.26,316,25,424.26
13442.0,303,3,419.87,115,33,139.95666666666668
13443.0,84,6,1273.16,805,176,212.19333333333336
13444.0,10,2,619.08,331,51,309.54
13445.0,262,1,241.89999999999998,198,7,241.89999999999998
13446.0,66,11,3881.89,2403,113,352.8990909090909
13448.0,9,9,5655.2,2709,249,628.3555555555555
13450.0,10,7,2076.32,2336,39,296.6171428571429
13451.0,17,6,4191.8,3101,363,698.6333333333333
13452.0,108,1,139.8,4,1,139.8
13453.0,38,1,424.71,207,23,424.71
13454.0,277,1,219.87,198,23,219.87
13455.0,2,5,1847.59,631,70,369.518
13457.0,324,2,148.22,96,9,74.11
13458.0,15,2,2312.7,1252,94,1156.35
13459.0,260,2,1160.4099999999999,986,57,580.2049999999999
13461.0,43,3,2715.0,1962,25,905.0
13462.0,46,4,1002.35,635,55,250.5875
13464.0,30,5,2422.96,1037,95,484.592
13465.0,82,2,931.12,584,34,465.56
13466.0,44,4,705.45,401,34,176.3625
13468.0,4,38,7670.54,3223,208,201.85631578947368
13469.0,289,1,82.4,52,6,82.4
13472.0,99,2,592.24,310,24,296.12
13473.0,210,6,2235.12,734,44,372.52
13474.0,79,2,419.75,189,62,209.875
13476.0,42,3,823.0,296,38,274.3333333333333
13477.0,91,5,1364.59,1070,65,272.918
13478.0,105,5,2215.78,1189,114,443.15600000000006
13479.0,88,2,550.42,582,34,275.21
13480.0,52,2,627.82,362,40,313.91
13481.0,10,6,2026.28,913,87,337.7133333333333
13482.0,263,1,151.45,71,9,151.45
13484.0,19,2,476.92,180,31,238.46
13485.0,12,10,2564.98,1521,118,256.498
13487.0,141,2,271.47,97,11,135.735
13488.0,3,11,6619.57,3373,186,601.7790909090909
13490.0,290,1,154.25,25,8,154.25
13491.0,8,18,3350.7400000000002,1482,102,186.15222222222224
13495.0,4,6,3329.39,1845,49,554.8983333333333
13497.0,4,5,972.28,416,45,194.456
13498.0,366,1,327.38,362,17,327.38
13500.0,37,1,299.53,229,20,299.53
13501.0,122,2,1544.79,693,52,772.395
13502.0,51,2,488.5,226,14,244.25
13503.0,115,5,1642.39,857,148,328.478
13506.0,5,4,1180.68,850,48,295.17
13508.0,278,1,176.07999999999998,156,16,176.07999999999998
13509.0,143,1,135.0,108,5,135.0
13510.0,11,7,2766.73,1658,126,395.2471428571429
13511.0,312,1,282.76,60,5,282.76
13512.0,23,3,462.18,276,20,154.06
13513.0,77,2,619.49,255,24,309.745
13514.0,64,3,663.7,248,13,221.23333333333335
13515.0,85,2,374.7,138,17,187.35
13516.0,53,1,295.85,129,17,295.85
13519.0,78,1,220.46,110,11,220.46
13520.0,7,6,3285.05,1640,62,547.5083333333333
13523.0,2,2,1136.64,602,57,568.32
13526.0,374,2,1182.0,1911,29,591.0
13527.0,54,5,2298.93,1053,152,459.78599999999994
13530.0,270,1,402.97999999999996,272,18,402.97999999999996
13531.0,2,5,1254.72,426,42,250.94400000000002
13534.0,15,10,1850.82,908,59,185.082
13535.0,38,1,89.5,10,1,89.5
13537.0,61,2,717.85,337,38,358.925
13538.0,32,5,1822.28,784,102,364.456
13539.0,56,4,938.02,390,45,234.505
13540.0,103,3,632.39,189,26,210.79666666666665
13541.0,63,2,785.25,279,10,392.625
13542.0,12,17,3959.4900000000002,804,98,232.91117647058826
13543.0,270,2,1439.6100000000001,329,37,719.8050000000001
13544.0,47,4,514.14,219,152,128.535
13545.0,26,2,364.93,252,54,182.465
13546.0,18,2,465.15,230,47,232.575
13547.0,44,1,167.08,79,44,167.08
13548.0,107,1,223.28,122,61,223.28
13549.0,23,1,87.6,96,8,87.6
13550.0,19,1,342.55,430,40,342.55
13551.0,302,1,152.39999999999998,24,1,152.39999999999998
13552.0,64,10,3208.85,1213,87,320.885
13553.0,310,1,499.6,201,85,499.6
13554.0,16,7,1629.35,578,156,232.7642857142857
13555.0,14,9,4792.96,2126,175,532.5511111111111
13556.0,65,2,200.82,134,8,100.41
13557.0,51,11,2448.2,1852,107,222.56363636363633
13559.0,148,2,990.0,360,1,495.0
13561.0,33,10,1661.54,1042,120,166.154
13562.0,37,5,3038.85,846,65,607.77
13564.0,4,35,15310.35,8497,479,437.43857142857144
13565.0,47,1,174.57999999999998,88,22,174.57999999999998
13566.0,70,3,831.76,690,159,277.25333333333333
13567.0,64,4,1079.29,643,180,269.8225
13569.0,3,3,497.74,232,103,165.91333333333333
13571.0,18,14,2448.32,1434,158,174.88000000000002
13573.0,15,4,614.27,345,52,153.5675
13574.0,47,1,404.45,304,84,404.45
13576.0,9,11,4834.400000000001,1968,98,439.49090909090916
13577.0,18,7,1801.68,870,58,257.3828571428572
13578.0,45,1,147.66,127,9,147.66
13579.0,5,4,1072.0,588,62,268.0
13580.0,42,1,107.75,45,5,107.75
13581.0,50,1,162.53,89,23,162.53
13582.0,25,2,241.68,106,10,120.84
13583.0,315,1,664.001,372,43,664.001
13584.0,134,2,243.3,323,55,121.65
13585.0,166,3,684.54,1386,29,228.17999999999998
13586.0,177,1,127.28,38,20,127.28
13587.0,85,3,961.1,484,20,320.3666666666667
13589.0,85,4,741.09,179,29,185.2725
13590.0,11,12,4354.12,3423,225,362.8433333333333
13591.0,71,4,976.8100000000001,365,42,244.20250000000001
13593.0,23,9,3481.41,1451,174,386.8233333333333
13594.0,121,1,136.35000000000002,37,7,136.35000000000002
13595.0,152,3,784.48,341,114,261.49333333333334
13597.0,36,2,396.71,231,17,198.355
13598.0,131,4,601.92,341,46,150.48
13599.0,2,14,5013.96,3200,108,358.14
13600.0,270,1,298.9,275,22,298.9
13601.0,28,2,466.67,409,77,233.335
13602.0,17,3,596.28,271,29,198.76
13604.0,294,1,717.62,242,21,717.62
13605.0,23,2,522.67,425,50,261.335
13607.0,38,1,400.3,178,24,400.3
13608.0,176,1,232.05,110,31,232.05
13609.0,229,1,167.35,19,7,167.35
13610.0,23,7,1021.38,381,157,145.91142857142856
13611.0,10,7,2143.53,1234,122,306.21857142857147
13612.0,268,1,818.29,444,50,818.29
13613.0,88,5,1039.8500000000001,445,50,207.97000000000003
13614.0,29,2,747.28,257,67,373.64
13615.0,35,7,5854.84,2721,244,836.4057142857143
13616.0,204,2,283.85,172,31,141.925
13617.0,44,5,734.57,293,31,146.91400000000002
13619.0,180,2,224.94,79,39,112.47
13620.0,164,1,112.34,74,5,112.34
13622.0,332,1,658.95,379,32,658.95
13623.0,16,5,1805.32,724,152,361.06399999999996
13624.0,24,1,462.08,820,22,462.08
13625.0,232,1,301.26,144,21,301.26
13626.0,15,1,449.81,189,25,449.81
13627.0,124,2,607.43,363,37,303.715
13628.0,312,1,310.14,106,16,310.14
13629.0,49,8,5578.5,3350,7,697.3125
13632.0,30,3,1526.88,602,63,508.96000000000004
13634.0,10,11,3486.41,1390,153,316.9463636363636
13635.0,78,3,1928.1299999999999,1207,89,642.7099999999999
13639.0,72,1,312.93,197,19,312.93
13640.0,247,1,405.0,108,4,405.0
13641.0,276,5,1016.47,1098,41,203.294
13642.0,68,3,159.92,80,41,53.306666666666665
13643.0,18,7,1637.33,629,57,233.9042857142857
13646.0,35,2,326.25,79,58,163.125
13647.0,130,4,1393.56,908,50,348.39
13648.0,36,8,1764.02,960,95,220.5025
13649.0,2,5,1304.88,710,90,260.976
13650.0,10,4,1451.66,824,62,362.915
13651.0,17,1,132.65,29,8,132.65
13652.0,4,3,1475.77,992,91,491.92333333333335
13653.0,123,1,152.2,72,9,152.2
13654.0,16,5,3600.67,2580,133,720.134
13655.0,10,4,1347.54,620,55,336.885
13656.0,135,2,699.2,372,38,349.6
13658.0,19,4,3386.33,1152,92,846.5825
13659.0,52,10,3321.68,1645,137,332.168
13660.0,36,1,306.64,136,39,306.64
13661.0,239,1,325.24,118,17,325.24
13662.0,21,8,1352.35,636,77,169.04375
13663.0,16,4,1858.04,802,75,464.51
13665.0,22,3,1711.6599999999999,1652,97,570.5533333333333
13666.0,56,2,43.25,13,7,21.625
13668.0,19,14,6638.650000000001,2374,192,474.18928571428575
13669.0,43,1,195.0,156,5,195.0
13671.0,30,1,172.6,95,61,172.6
13672.0,366,1,233.53000000000003,81,12,233.53000000000003
13674.0,68,1,240.68,102,14,240.68
13676.0,175,2,243.9,104,13,121.95
13677.0,40,2,551.24,217,98,275.62
13679.0,129,3,281.26,102,44,93.75333333333333
13680.0,107,8,7700.55,3310,244,962.56875
13683.0,93,1,258.6,180,10,258.6
13684.0,26,3,529.75,196,58,176.58333333333334
13686.0,16,2,337.04,308,23,168.52
13687.0,74,1,11880.84,87167,45,11880.84
13688.0,271,1,375.5,130,5,375.5
13689.0,80,1,349.5,210,3,349.5
13691.0,32,1,212.78,145,54,212.78
13692.0,44,2,1626.08,875,43,813.04
13693.0,10,9,2011.82,880,78,223.53555555555556
13694.0,9,94,131443.19,125893,654,1398.3318085106382
13695.0,213,1,266.6,188,6,266.6
13696.0,57,3,2020.4,552,24,673.4666666666667
13698.0,232,2,451.73,227,31,225.865
13699.0,186,1,455.57,153,23,455.57
13700.0,53,3,348.34,505,41,116.11333333333333
13701.0,82,1,161.0,80,9,161.0
13702.0,81,1,135.18,74,5,135.18
13703.0,51,1,326.06,118,35,326.06
13705.0,9,5,1323.47,646,43,264.694
13706.0,262,1,300.38,112,18,300.38
13707.0,65,3,2559.45,1859,102,853.15
13709.0,82,5,1263.7,614,64,252.74
13710.0,59,2,329.04,160,7,164.52
13711.0,42,7,1540.2,679,71,220.02857142857144
13712.0,246,1,537.58,776,23,537.58
13713.0,44,3,740.76,284,70,246.92
13714.0,101,1,161.35,50,30,161.35
13715.0,8,13,7348.3,4345,233,565.2538461538462
13717.0,93,2,318.29,185,21,159.145
13719.0,29,6,1741.4,979,149,290.23333333333335
13721.0,31,1,217.39999999999998,196,14,217.39999999999998
13722.0,56,7,3260.0,1658,84,465.7142857142857
13723.0,28,5,994.23,550,46,198.846
13724.0,273,1,213.01,130,39,213.01
13727.0,247,6,740.6700000000001,206,55,123.44500000000001
13728.0,23,10,1839.03,811,56,183.903
13729.0,71,3,724.73,419,36,241.57666666666668
13733.0,46,2,487.03000000000003,335,28,243.51500000000001
13734.0,144,4,6695.6900000000005,302,24,1673.9225000000001
13735.0,12,9,6879.2300000000005,3007,272,764.3588888888889
13736.0,61,5,2022.67,1053,225,404.534
13738.0,32,1,434.78000000000003,237,88,434.78000000000003
13739.0,163,1,75.3,22,3,75.3
13740.0,51,4,1232.02,562,62,308.005
13745.0,182,1,477.32,650,31,477.32
13746.0,49,1,176.69,83,9,176.69
13747.0,9,2,169.79999999999998,60,4,84.89999999999999
13748.0,9,5,1320.1,669,22,264.02
13750.0,16,6,1954.92,854,34,325.82
13752.0,163,1,404.45000000000005,131,19,404.45000000000005
13753.0,234,3,1353.31,938,37,451.1033333333333
13754.0,73,1,164.45000000000002,101,9,164.45000000000002
13756.0,3,10,3999.2300000000005,2238,103,399.92300000000006
13757.0,310,1,195.55,54,8,195.55
13758.0,2,10,6226.43,3224,147,622.643
13760.0,40,3,1076.85,426,53,358.95
13761.0,138,4,881.52,437,50,220.38
13762.0,229,4,2165.76,2336,21,541.44
13763.0,53,2,3502.48,2496,35,1751.24
13764.0,205,3,1400.2,1158,141,466.73333333333335
13765.0,289,1,352.821,297,17,352.821
13766.0,131,1,190.35,137,16,190.35
13767.0,5,39,18320.170000000002,7913,101,469.74794871794876
13768.0,362,2,875.97,373,30,437.985
13769.0,3,11,3003.9100000000003,1411,81,273.0827272727273
13770.0,58,4,785.37,468,48,196.3425
13771.0,169,5,3094.37,1663,85,618.874
13772.0,36,5,1977.39,906,290,395.478
13773.0,32,2,301.54,174,19,150.77
13775.0,226,1,1049.66,455,63,1049.66
13776.0,64,2,623.98,2,1,311.99
13777.0,2,37,30501.260000000002,13845,36,824.3583783783785
13778.0,127,3,945.79,441,27,315.2633333333333
13779.0,151,1,161.13,53,27,161.13
13780.0,43,1,372.06,161,35,372.06
13781.0,228,2,650.99,270,39,325.495
13782.0,89,7,877.22,274,106,125.31714285714285
13783.0,123,4,1542.09,3437,4,385.5225
13784.0,70,3,447.44,334,9,149.14666666666668
13785.0,64,4,542.49,151,26,135.6225
13786.0,3,6,3127.99,1515,80,521.3316666666666
13787.0,94,4,913.46,661,50,228.365
13788.0,141,1,3.75,1,1,3.75
13789.0,24,1,239.45999999999998,258,18,239.45999999999998
13792.0,58,1,188.4,64,10,188.4
13793.0,282,1,96.0,52,7,96.0
13794.0,182,1,126.03,63,9,126.03
13795.0,24,4,836.3,1250,23,209.075
13796.0,135,1,289.7,218,22,289.7
13797.0,72,3,1179.45,573,71,393.15000000000003
13798.0,8,54,38683.02,24399,121,716.3522222222222
13799.0,80,7,2114.71,1137,44,302.1014285714286
13800.0,66,2,1121.24,560,40,560.62
13802.0,10,16,21659.69,11557,197,1353.730625
13803.0,67,2,1061.84,710,58,530.92
13804.0,71,2,572.73,335,32,286.365
13807.0,3,3,422.2,116,24,140.73333333333332
13809.0,30,2,524.65,252,13,262.325
13813.0,163,4,1398.61,740,50,349.6525
13814.0,163,1,678.2,350,22,678.2
13815.0,42,4,3448.38,2821,124,862.095
13818.0,65,1,61.28,60,5,61.28
13819.0,305,3,1502.0,1200,34,500.6666666666667
13820.0,54,3,652.75,285,68,217.58333333333334
13821.0,29,4,993.44,324,132,248.36
13823.0,16,5,2445.79,1125,91,489.158
13824.0,15,7,1615.82,674,34,230.83142857142857
13825.0,257,2,255.59,182,38,127.795
13829.0,57,1,102.0,12,1,102.0
13830.0,217,1,156.85000000000002,47,11,156.85000000000002
13831.0,5,13,4795.09,1810,78,368.8530769230769
13832.0,58,1,557.6899999999999,392,51,557.6899999999999
13833.0,40,1,316.56,126,16,316.56
13834.0,212,2,324.19,221,15,162.095
13835.0,155,3,260.7,78,15,86.89999999999999
13836.0,35,2,620.37,273,29,310.185
13838.0,5,7,1245.91,520,242,177.98714285714286
13839.0,122,1,139.95000000000002,25,7,139.95000000000002
13840.0,52,1,651.4,358,40,651.4
13842.0,2,10,2244.29,1111,113,224.429
13843.0,17,1,319.75,145,18,319.75
13846.0,35,1,442.73,317,26,442.73
13847.0,355,1,310.72,96,19,310.72
13848.0,2,6,2080.0,6500,1,346.6666666666667
13849.0,33,3,1931.35,867,108,643.7833333333333
13851.0,15,5,1955.0,820,45,391.0
13852.0,246,1,187.35000000000002,85,11,187.35000000000002
13854.0,1,15,4144.44,1414,35,276.296
13855.0,136,4,1310.3400000000001,575,64,327.58500000000004
13856.0,99,8,753.53,611,27,94.19125
13857.0,29,6,1001.01,782,99,166.835
13859.0,165,1,314.7,38,8,314.7
13861.0,65,2,273.26,225,21,136.63
13862.0,25,1,346.73,239,21,346.73
13863.0,101,3,933.77,329,43,311.25666666666666
13864.0,22,1,662.4000000000001,192,1,662.4000000000001
13869.0,17,6,4913.22,2593,359,818.87
13870.0,23,7,2941.14,2124,86,420.16285714285715
13871.0,64,4,1482.6,696,48,370.65
13872.0,163,3,919.57,339,51,306.52333333333337
13873.0,19,5,649.32,332,36,129.864
13874.0,140,6,1508.7,684,33,251.45000000000002
13875.0,23,9,3027.58,1756,114,336.3977777777778
13877.0,106,2,332.44,370,20,166.22
13878.0,183,3,1145.33,464,59,381.77666666666664
13879.0,281,1,395.5,204,25,395.5
13880.0,3,5,1171.89,747,50,234.37800000000001
13881.0,11,23,28019.58,19642,148,1218.2426086956523
13883.0,39,10,3885.54,2148,136,388.554
13884.0,12,5,1037.43,452,87,207.48600000000002
13888.0,40,5,1405.92,541,96,281.184
13889.0,18,5,1574.3300000000002,833,50,314.86600000000004
13890.0,10,4,1043.57,561,48,260.8925
13891.0,14,3,859.21,476,97,286.40333333333336
13892.0,113,2,634.68,2142,8,317.34
13895.0,151,2,1415.45,695,67,707.725
13896.0,261,1,388.55,149,21,388.55
13897.0,74,2,849.56,620,42,424.78
13898.0,47,1,530.47,411,34,530.47
13900.0,25,3,869.64,508,46,289.88
13901.0,10,10,2809.14,1605,148,280.914
13902.0,268,5,34095.26,220600,58,6819.052000000001
13903.0,36,1,165.45000000000002,103,10,165.45000000000002
13905.0,368,1,312.65,135,12,312.65
13906.0,45,1,42.0,100,1,42.0
13907.0,327,1,136.8,68,4,136.8
13909.0,59,2,282.85,301,35,141.425
13911.0,15,11,1654.08,1756,67,150.3709090909091
13912.0,59,1,124.95,29,7,124.95
13913.0,142,1,42.22,10,3,42.22
13915.0,30,1,70.80000000000001,24,2,70.80000000000001
13916.0,99,4,1275.81,673,72,318.9525
13919.0,60,2,975.87,659,45,487.935
13920.0,67,4,1774.68,1772,81,443.67
13921.0,38,4,730.7,210,36,182.675
13922.0,73,2,692.95,374,23,346.475
13927.0,73,1,359.27,249,20,359.27
13929.0,52,9,2651.45,1423,37,294.60555555555555
13931.0,28,9,4019.85,2763,170,446.65
13935.0,232,3,6116.92,2252,67,2038.9733333333334
13936.0,18,2,563.08,331,31,281.54
13937.0,38,1,721.28,464,45,721.28
13939.0,67,4,992.41,761,52,248.1025
13941.0,8,11,6009.34,3062,33,546.3036363636364
13942.0,170,1,320.0,1000,1,320.0
13943.0,213,1,246.54,94,15,246.54
13944.0,289,1,200.43,153,35,200.43
13945.0,30,2,854.15,413,49,427.075
13946.0,12,3,1314.66,2404,41,438.22
13948.0,47,3,446.76,208,20,148.92
13952.0,16,12,9572.45,4516,183,797.7041666666668
13953.0,45,5,3125.0,2500,1,625.0
13955.0,11,1,221.10999999999999,118,52,221.10999999999999
13957.0,53,3,458.25,157,21,152.75
13958.0,15,8,4709.2300000000005,2264,172,588.6537500000001
13959.0,35,3,470.73,339,56,156.91
13961.0,28,1,538.4,226,19,538.4
13962.0,71,1,193.25,73,12,193.25
13963.0,3,14,2347.33,1601,107,167.66642857142855
13964.0,23,2,438.9,228,22,219.45
13965.0,112,3,996.61,425,23,332.2033333333333
13966.0,71,1,384.26,760,21,384.26
13967.0,32,1,85.6,24,4,85.6
13968.0,59,1,123.66,174,8,123.66
13969.0,1,18,4266.88,2245,240,237.04888888888888
13970.0,22,2,846.55,469,10,423.275
13971.0,59,6,1909.31,1240,87,318.2183333333333
13974.0,218,1,264.13,107,15,264.13
13975.0,29,6,2795.16,2187,290,465.85999999999996
13976.0,142,3,834.38,298,43,278.12666666666667
13977.0,47,1,519.8100000000001,303,13,519.8100000000001
13979.0,29,6,2510.06,1631,309,418.3433333333333
13980.0,75,4,568.68,291,47,142.17
13981.0,51,1,331.14,234,22,331.14
13982.0,1,6,2511.08,1550,87,418.5133333333333
13983.0,2,10,4479.82,2962,186,447.98199999999997
13984.0,2,8,1128.09,742,47,141.01125
13985.0,10,7,2960.73,1491,81,422.9614285714286
13987.0,15,2,682.54,492,46,341.27
13988.0,19,2,609.84,341,54,304.92
13989.0,100,3,759.98,894,34,253.32666666666668
13992.0,16,2,142.7,90,5,71.35
13993.0,15,10,3309.35,1235,80,330.935
13995.0,15,9,2508.32,1480,106,278.70222222222225
13996.0,22,2,895.76,613,29,447.88
13997.0,155,3,376.46,143,36,125.48666666666666
13998.0,82,3,566.7,204,30,188.9
13999.0,10,17,5600.45,2800,132,329.43823529411765
14000.0,50,4,1410.68,1128,23,352.67
14001.0,9,7,2487.01,911,42,355.2871428571429
14003.0,368,1,209.41,149,16,209.41
14004.0,29,4,1675.81,757,61,418.9525
14006.0,164,4,1234.48,1540,40,308.62
14007.0,148,1,79.48,16,5,79.48
14008.0,68,1,509.04,326,32,509.04
14009.0,98,1,404.3,586,32,404.3
14010.0,201,2,445.15,177,20,222.575
14011.0,116,2,457.82,644,32,228.91
14013.0,16,2,611.5500000000001,313,30,305.77500000000003
14014.0,12,2,1443.03,928,37,721.515
14016.0,32,7,7062.2,3597,246,1008.8857142857142
14017.0,207,1,229.75,73,14,229.75
14018.0,281,1,367.15000000000003,224,13,367.15000000000003
14020.0,112,2,606.21,207,29,303.105
14021.0,10,4,1084.68,686,64,271.17
14022.0,122,1,352.15000000000003,194,19,352.15000000000003
14024.0,26,1,318.04,88,18,318.04
14025.0,100,8,4057.9,1914,60,507.2375
14026.0,106,2,713.11,427,43,356.555
14028.0,186,3,10396.5,7170,3,3465.5
14030.0,2,14,5839.46,2834,462,417.1042857142857
14031.0,1,27,23632.72,8680,204,875.285925925926
14032.0,2,6,1874.68,1884,53,312.44666666666666
